player;minutes;Pases;Shot_Assist;Assist;Centros_Area;Porc_Pase;Regates_Int;Regates_Comp;Recuperaciones;Despejes;Perdidas;Errores;Tiros;xG_per_90;Goles;position;Pases_perc;Shot_Assist_perc;Assist_perc;Centros_Area_perc;Porc_Pase_perc;Regates_Int_perc;Regates_Comp_perc;Recuperaciones_perc;Despejes_perc;Tiros_perc;xG_per_90_perc;Goles_perc;Perdidas_perc;Errores_perc
Ermir Lenjani;1510;39.81456953642384;1.490066225165563;1.0132450331125828;1.847682119205298;66.31736526946108;1.0132450331125828;0.4768211920529801;4.410596026490066;1.9072847682119205;1.1324503311258278;0.0;1.2516556291390728;0.0829147789072847;0.0;DF;36.10335195530726;89.17145200984415;92.31754161331627;83.37468982630273;6.215083798882681;39.66362999299229;33.333333333333336;41.410614525139664;52.65734265734266;60.6166783461808;56.7624386825508;0.0;48.38483146067416;0.0
Lorik Agim Cana;1754;39.15051311288484;0.1026225769669327;0.0;0.0513112884834663;80.07863695937091;0.3078677309007981;0.2052451539338654;3.899657924743444;6.1573546180159635;0.2565564424173318;0.0513112884834663;0.4618015963511973;0.0205735601083238;0.0;DF;34.35754189944134;19.360131255127154;0.0;8.47808105872622;50.279329608938546;11.07217939733707;11.440677966101696;28.9804469273743;93.35664335664336;25.08759635599159;15.487035739313244;0.0;86.23595505617978;42.00542005420055
Alejandro Bedoya;2053;39.5859717486605;1.1397954213346322;0.0438382854359473;0.2191914271797369;80.73089700996677;0.8329274232830004;0.4822211397954213;4.252313687286897;1.0521188504627375;1.1836337067705796;0.0;2.01656113005358;0.2355104040672187;0.0;MF;35.54469273743017;82.36259228876129;9.98719590268886;34.36724565756824;53.351955307262564;33.4968465311843;33.61581920903955;37.988826815642454;34.26573426573427;77.5052557813595;82.97126839523476;0.0;47.26123595505618;0.0
Johan Audel;1278;37.183098591549296;0.9859154929577464;0.0704225352112676;0.6338028169014085;68.56060606060606;1.9014084507042253;0.6338028169014085;4.436619718309859;0.9154929577464788;1.971830985915493;0.0;2.2535211267605635;0.1968258491549295;0.0;FW;29.748603351955307;77.27645611156686;26.632522407170296;53.349875930521094;9.56703910614525;65.87245970567625;43.1497175141243;42.004189944134076;30.97902097902098;82.86615276804484;79.0469516468115;0.0;24.578651685393254;0.0
Vincent Pajot;1756;44.69248291571754;0.8200455580865603;0.0;0.0;83.4862385321101;0.9738041002277904;0.4100227790432801;4.971526195899772;2.716400911161731;1.3838268792710706;0.0;1.1788154897494303;0.0920008152676537;0.0;MF;49.51117318435754;70.05742411812962;0.0;0.0;63.54748603351955;38.6124737210932;28.531073446327685;54.81843575418994;66.22377622377623;58.374211632796076;59.915907498248075;0.0;40.37921348314606;0.0
Valentin Eysseric;1746;49.84536082474227;2.216494845360825;2.11340206185567;4.948453608247423;69.38986556359876;1.5979381443298968;0.7216494845360824;5.154639175257731;0.5670103092783505;1.907216494845361;0.0;2.0103092783505154;0.2030962008608247;0.0;MF;65.50279329608938;97.62100082034455;99.61587708066581;99.42100909842846;12.081005586592179;57.18290119131044;48.0225988700565;60.54469273743016;17.412587412587413;77.36510161177294;79.74772249474422;0.0;26.12359550561797;0.0
Romain Hamouma;1596;32.932330827067666;1.9172932330827064;0.9022556390977444;2.5939849624060147;67.97945205479452;3.101503759398496;0.9022556390977444;4.849624060150376;0.6203007518796992;2.932330827067669;0.0;2.142857142857143;0.2018452439210526;0.0;FW;20.810055865921786;95.2420016406891;90.26888604353393;91.56327543424318;8.519553072625698;84.79327259985985;58.686440677966104;52.23463687150838;20.55944055944056;80.44849334267694;79.60756832515767;0.0;6.601123595505612;0.0
Loïc Perrin;2114;53.9829706717124;0.2980132450331126;0.0;0.042573320719016;86.98738170347004;0.1277199621570482;0.1277199621570482;3.831598864711448;7.450331125827815;0.1277199621570482;0.0;0.7237464522232735;0.1174606334531693;0.0;DF;75.83798882681563;43.47826086956522;0.0;6.038047973531845;72.27653631284916;3.854239663629993;5.720338983050848;27.025139664804467;98.3916083916084;41.69586545199719;65.94253679046952;0.0;95.08426966292134;0.0
Florentin Pogba;1852;47.915766738660906;0.2429805615550755;0.0;0.0485961123110151;81.03448275862068;0.4859611231101511;0.3401727861771058;5.394168466522678;6.463282937365012;0.5345572354211663;0.0485961123110151;0.4859611231101511;0.0180895644330453;0.0;DF;59.427374301675975;38.884331419196066;0.0;7.775020678246485;54.25977653631285;19.761737911702873;21.822033898305087;66.62011173184356;94.61538461538463;26.348983882270495;13.454800280308339;0.0;73.24438202247191;44.8509485094851
Fabien Lemoine;2369;60.29126213592233;0.5698607007176023;0.0;0.3039257070493879;84.7511027095148;1.4436471084845928;0.6078514140987759;6.002532714225411;1.2536935415787251;0.8357956943858169;0.1139721401435204;0.7218235542422964;0.0169439823216547;0.0;MF;86.1731843575419;58.57260049220673;0.0;40.86021505376344;67.38826815642457;53.608969866853535;41.101694915254235;79.5391061452514;39.58041958041958;41.625788367203924;12.543798177995795;0.0;60.39325842696629;6.504065040650417
Jérémy Clément;2204;53.49364791288566;0.4083484573502722;0.0;0.0816696914700544;86.71755725190839;0.367513611615245;0.1633393829401088;4.491833030852995;2.082577132486388;0.4491833030852994;0.0;0.0408348457350272;0.0009422636569872;0.0;MF;74.93016759776536;50.45118949958983;0.0;16.21174524400331;71.92737430167597;14.01541695865452;8.121468926553673;43.505586592178766;55.87412587412588;0.2102312543798178;0.4905395935529082;0.0;76.26404494382022;0.0
Benjamin Nivet;2340;56.46153846153846;1.4615384615384617;0.3076923076923077;0.9230769230769232;79.70027247956402;0.9230769230769232;0.4615384615384615;5.961538461538462;1.6153846153846152;2.423076923076924;0.0;1.1538461538461535;0.1372133509999999;0.0;MF;79.7486033519553;88.76127973748976;75.41613316261204;63.85442514474773;48.60335195530726;36.72039243167484;32.344632768361585;78.84078212290503;47.97202797202797;57.70847932725999;69.09600560616678;0.0;15.168539325842687;0.0
Aloïs Confais;1150;51.10434782608695;0.3130434782608696;0.0;0.1565217391304348;83.30781010719755;0.9391304347826088;0.6260869565217392;6.730434782608696;2.1130434782608694;0.7043478260869566;0.0;0.3130434782608696;0.0079406170591304;0.0;DF;69.48324022346368;45.036915504511896;0.0;27.29528535980149;63.05865921787709;37.35108619481429;42.65536723163842;91.27094972067039;56.50349650349651;13.034337771548703;5.466012613875263;0.0;66.29213483146067;0.0
Thiago Xavier Rodrigues Corrêa;1054;38.59582542694497;0.1707779886148007;0.0;0.0;78.53982300884957;0.3415559772296015;0.1707779886148007;4.867172675521822;5.721062618595825;0.2561669829222011;0.0;1.110056925996205;0.1570869010246679;0.0;MF;33.100558659217874;30.762920426579164;0.0;0.0;43.99441340782123;12.754029432375614;8.686440677966102;52.58379888268156;91.11888111888112;56.41205325858444;72.8801681850035;0.0;86.3061797752809;0.0
Lossémy Karaboué;2278;57.20807726075505;1.1457418788410887;0.1580333625987708;0.6321334503950834;80.45580110497238;2.449517120280948;1.343283582089552;7.032484635645304;1.8568920105355575;2.251975417032485;0.0395083406496927;0.948200175592625;0.0431073987431957;0.0;DF;81.0754189944134;82.52666119770304;57.234314980793854;53.18444995864351;52.02513966480446;76.31394533987385;76.90677966101696;93.71508379888267;52.0979020979021;51.6468114926419;35.17869656622285;0.0;17.696629213483135;64.49864498644988
Jessy Pi;3086;48.41218405703176;0.7582631237848346;0.0583279325988334;0.524951393389501;80.18072289156628;1.7206740116655863;1.137394685677252;6.911860012961763;1.6623460790667532;0.9040829552819184;0.0291639662994167;1.574854180168503;0.0522286962258587;0.0;MF;60.54469273743016;67.26825266611978;19.97439180537772;49.545078577336646;50.977653631284916;60.33637000700771;68.92655367231639;92.66759776536313;48.67132867132867;67.48423265592152;40.9250175192712;0.0;57.65449438202247;93.22493224932249
Matthieu Saunier;2334;40.2185089974293;0.1156812339331619;0.0;0.1156812339331619;85.90604026845638;0.4627249357326478;0.3856041131105399;6.131105398457583;6.092544987146529;0.1156812339331619;0.1542416452442159;0.3084832904884318;0.029254479755784;0.0;DF;37.220670391061454;21.657095980311734;0.0;21.174524400330853;70.18156424581005;18.885774351786964;26.730225988700564;81.8435754189944;93.14685314685315;12.543798177995795;24.106517168885773;0.0;95.57584269662921;1.626016260162615
Fabien Camus;2319;45.56274256144891;1.5912031047865458;1.203104786545925;2.5226390685640365;72.23168654173764;1.979301423027167;0.9702457956015524;4.967658473479949;0.2328589909443726;1.979301423027167;0.0;2.5226390685640365;0.1742250195213454;0.0;MF;52.23463687150838;90.56603773584906;94.2381562099872;90.98428453267164;18.994413407821227;67.69446391030132;61.86440677966102;54.608938547486034;5.314685314685315;88.01681850035038;75.61317449194114;0.0;24.438202247191;0.0
Lassana Diarra;2129;59.43635509628934;0.8031939877876938;0.0;0.253640206669798;86.8421052631579;2.9168623767026776;2.198215124471582;10.14560826679192;1.3950211366838892;1.5218412400187882;0.0;0.4227336777829967;0.0132586574330671;0.0;MF;84.42737430167597;69.07301066447909;0.0;37.799834574028125;72.06703910614524;82.76103714085494;92.30225988700565;100.0;43.07692307692308;21.934127540294323;9.250175192711984;0.0;36.58707865168539;0.0
Brice Dja Djédjé;1476;70.1829268292683;0.4268292682926829;0.0;0.1829268292682927;81.32059079061685;1.7682926829268293;0.975609756097561;5.975609756097561;2.1341463414634148;1.4634146341463417;0.0;0.6097560975609756;0.0257982072743902;0.0;DF;95.11173184357541;51.59967186218212;0.0;30.603804797353185;55.44692737430167;62.08829712683952;62.14689265536723;78.9804469273743;56.993006993007;35.809390329362294;20.672740014015417;0.0;38.27247191011236;0.0
Steven Fletcher;1845;27.121951219512194;0.6341463414634146;0.0975609756097561;0.6341463414634146;87.58992805755396;1.951219512195122;1.0731707317073171;2.3902439024390243;0.5853658536585366;1.6097560975609757;0.0;2.048780487804878;0.2437719689268292;0.0;FW;10.47486033519553;62.10008203445447;39.820742637644045;53.432588916459885;74.16201117318435;66.85353889278205;66.454802259887;3.4217877094972065;18.391608391608393;78.41625788367203;83.6019621583742;0.0;33.567415730337075;0.0
Romain Alessandrini;1325;37.96981132075472;1.1547169811320754;0.8830188679245283;1.969811320754717;68.33631484794276;4.958490566037735;1.6981132075471697;5.50188679245283;0.27169811320754716;1.6981132075471697;0.0;3.939622641509434;0.2833952497879245;0.0;FW;31.983240223463685;82.77276456111568;90.14084507042253;85.52522746071133;9.008379888268156;96.916608269096;85.73446327683617;68.50558659217877;6.783216783216783;98.458304134548;87.52627890679747;0.0;30.93398876404494;0.0
Abdelaziz Barrada;1537;61.54196486662329;3.630448926480156;1.9323357189329864;4.333116460637606;75.35680304471931;1.756668835393624;1.1711125569290826;4.68445022771633;0.878334417696812;1.405335068314899;0.0;1.5224463240078074;0.2125798714352635;0.0;MF;87.36033519553072;99.91796554552913;99.23175416133162;98.84201819685691;30.3072625698324;61.80798878766643;70.33898305084746;48.254189944134076;30.069930069930074;66.01261387526279;80.86895585143658;0.0;39.67696629213483;0.0
Alexander Djiku;1683;39.25133689839572;0.213903743315508;0.0;0.053475935828877;71.5258855585831;0.8021390374331551;0.5882352941176471;3.1016042780748663;3.9037433155080214;0.6417112299465241;0.0;0.106951871657754;0.0031100896791443;0.0;DF;34.56703910614525;36.1771944216571;0.0;9.015715467328372;17.38826815642458;31.955150665732305;40.18361581920904;11.452513966480446;78.11188811188812;1.751927119831815;1.6818500350385424;0.0;69.24157303370787;0.0
François Kamano;1558;23.33761232349165;0.9242618741976892;0.1155327342747111;0.1732991014120667;69.05940594059405;4.101412066752247;1.7907573812580233;5.545571245186136;0.2310654685494223;3.5815147625160466;0.0;2.3684210526315788;0.2152335462516046;0.0;FW;5.516759776536312;75.47169811320755;44.68629961587708;29.197684036393714;11.312849162011172;93.27259985984583;87.5;69.41340782122904;5.244755244755245;85.21373510861947;81.14926419060967;0.0;1.8258426966292092;0.0
Yannick Cahuzac;2564;40.96333853354134;0.3861154446177847;0.0;0.0351014040561622;80.5484147386461;0.9126365054602184;0.4914196567862715;5.440717628705148;1.9305772230889235;1.1583463338533542;0.0;0.3861154446177847;0.0483773913182527;0.0;MF;39.03631284916201;49.22067268252666;0.0;3.0190239867659225;52.37430167597765;36.15977575332866;34.286723163841806;67.2486033519553;53.286713286713294;18.780658724597057;38.40224246671338;0.0;47.68258426966292;0.0
Julian Palmieri;2849;49.84906984906985;0.6318006318006318;0.0947700947700947;0.2843102843102842;74.90494296577947;2.400842400842401;1.4215514215514216;4.95963495963496;2.306072306072306;1.2004212004212005;0.0315900315900315;0.537030537030537;0.0384942733720603;0.0;DF;65.57262569832402;61.93601312551272;38.79641485275288;39.78494623655914;28.282122905027933;75.82340574632096;78.46045197740114;54.39944134078212;60.209790209790214;30.27330063069376;31.744919411352488;0.0;46.20786516853932;84.5528455284553
Gaël Danic;2752;40.323401162790695;1.6024709302325582;1.0792151162790695;2.9433139534883725;62.85482562854826;2.1257267441860463;1.242732558139535;4.97093023255814;0.3270348837209302;1.2100290697674418;0.0;1.340843023255814;0.1216902591431686;0.0;FW;37.43016759776536;90.97621000820345;93.21382842509603;94.21009098428453;2.2346368715083798;70.77785564120532;73.44632768361582;54.678770949720665;8.181818181818182;62.08829712683952;66.5031534688157;0.0;45.78651685393258;0.0
Seko Fofana;2345;43.40724946695096;0.5756929637526652;0.0;0.1918976545842217;86.38373121131741;2.8017057569296373;1.611940298507463;7.100213219616205;0.8059701492537313;2.187633262260128;0.0;1.2665245202558637;0.0703857192447761;0.0;MF;46.438547486033514;59.023789991796555;0.0;31.84449958643507;71.57821229050279;80.93903293622985;84.03954802259886;94.27374301675977;27.692307692307693;60.75683251576734;50.59565522074281;0.0;18.89044943820224;0.0
Mehdi Mostefa Sbaa;1899;45.829383886255926;0.4739336492890995;0.0;0.1421800947867298;79.31747673216132;0.5213270142180095;0.1895734597156398;4.075829383886256;2.227488151658768;0.5213270142180095;0.0;0.4265402843601896;0.0112741535165876;0.0;MF;52.72346368715083;54.716981132075475;0.0;24.731182795698924;46.7877094972067;20.812894183601962;10.38135593220339;32.960893854748605;58.53146853146853;22.179397337070778;7.56832515767344;0.0;73.8061797752809;0.0
Floyd Ayité;2644;28.695158850226928;1.0552193645990924;0.170196671709531;0.510590015128593;74.25860023724793;2.791225416036309;1.2934947049924357;4.493192133131619;0.2723146747352496;2.4848714069591527;0.0;2.3487140695915283;0.1932121108184568;0.0;FW;13.128491620111731;79.90155865463495;59.41101152368758;48.55252274607113;25.34916201117318;80.86895585143658;75.21186440677967;43.575418994413404;6.853146853146853;84.93342676944638;78.55641205325858;0.0;13.69382022471909;0.0
Mathieu Peybernes;2130;33.04225352112676;0.0;0.0;0.0;72.76214833759592;0.4225352112676056;0.2535211267605634;4.014084507042253;4.985915492957746;0.2112676056338028;0.0422535211267605;0.0;0.0;0.0;DF;21.089385474860332;0.0;0.0;0.0;20.53072625698324;17.098808689558513;14.971751412429379;32.12290502793296;85.87412587412588;0.0;0.0;0.0;89.25561797752809;58.26558265582656
Florian Marange;1681;50.86258179654967;0.214158239143367;0.0;0.0535395597858417;75.05263157894737;0.214158239143367;0.0535395597858417;3.747769185008924;4.283164782867341;0.214158239143367;0.0;0.1070791195716835;0.0020575289232599;0.0;DF;68.5754189944134;36.25922887612798;0.0;9.098428453267163;28.840782122905026;7.56832515767344;1.1299435028248588;25.558659217877093;80.4895104895105;1.8220042046250875;0.9110021023125437;0.0;89.11516853932584;0.0
Evaeverson Lemos da Silva Brandão;1754;22.98745724059293;0.4618015963511973;0.0;0.0513112884834663;54.46428571428571;0.6157354618015963;0.153933865450399;2.9247434435575825;0.56442417331813;1.7445838084378564;0.0;1.3340935005701255;0.1393771280387685;0.0;FW;4.9581005586592175;53.97867104183757;0.0;8.47808105872622;0.27932960893854747;25.08759635599159;7.4858757062146895;8.798882681564246;17.342657342657343;61.948142957252976;69.37631394533987;0.0;29.56460674157303;0.0
Pedro Filipe Teodósio Mendes;1851;45.80226904376013;0.2431118314424635;0.0;0.0972447325769854;83.65180467091295;1.0210696920583469;0.7293354943273905;4.959481361426256;4.862236628849271;0.1944894651539708;0.0;0.4376012965964344;0.0194890729983792;0.0;DF;52.58379888268156;38.966365873666945;0.0;19.35483870967742;64.17597765363128;39.87386124737211;48.30508474576271;54.32960893854748;84.89510489510491;22.845129642606867;14.716187806587246;0.0;90.58988764044943;0.0
Pedro Henrique Konzen Medina da Silva;1202;31.821963394342763;0.8985024958402662;0.2246256239600665;0.7487520798668885;69.88235294117648;2.396006655574044;1.048252911813644;3.7437603993344415;0.7487520798668885;2.470881863560732;0.0;2.770382695507488;0.291722676154742;0.0;FW;18.226256983240223;73.83100902379;66.58130601792574;57.48552522746071;12.849162011173183;75.75332866152768;64.90112994350282;25.34916201117318;25.524475524475527;91.520672740014;88.15697266993693;0.0;14.044943820224717;0.0
Frédéric Guilbert;2412;46.11940298507463;0.2611940298507462;0.0;0.1865671641791045;76.53721682847896;1.156716417910448;0.6343283582089553;4.104477611940299;4.141791044776119;0.6343283582089553;0.0;0.373134328358209;0.0125997493470149;0.0;DF;53.4217877094972;40.77112387202625;0.0;31.43093465674111;34.91620111731844;44.4989488437281;43.290960451977405;33.44972067039106;79.72027972027972;17.939733707077785;8.689558514365801;0.0;69.45224719101124;0.0
Jaroslav Plašil;2103;52.4679029957204;0.984308131241084;0.0855920114122681;0.470756062767475;86.05220228384992;1.9258202567760343;0.984308131241084;5.135520684736092;1.326676176890157;0.94151212553495;0.0;0.8559201141226819;0.0527051897417974;0.0;MF;72.27653631284916;77.19442165709599;35.2112676056338;47.063688999172875;70.6703910614525;66.29292221443588;62.71186440677966;59.8463687150838;41.3986013986014;47.93272599859846;41.345480028030835;0.0;55.477528089887635;0.0
Enzo Crivelli;1568;21.35204081632653;0.9183673469387754;0.0;0.1721938775510204;73.9247311827957;1.3201530612244898;0.6887755102040816;2.4107142857142856;0.860969387755102;1.4923469387755104;0.0;1.5497448979591837;0.1991982678233418;0.0;FW;3.4217877094972065;75.06152584085316;0.0;29.114971050454923;24.441340782122904;50.17519271198318;46.186440677966104;3.631284916201117;29.370629370629374;66.92361597757534;79.18710581639803;0.0;37.57022471910112;0.0
Wahbi Khazri;2641;40.34835289663006;1.8742900416508896;1.2949640287769786;3.7485800833017793;79.64527027027027;2.8966300643695573;1.4994320333207116;5.350246118894358;0.5793260128739114;3.1010980689132905;0.0;2.249148049981068;0.2081642951313896;0.0;MF;37.56983240223463;94.91386382280558;95.00640204865557;97.93217535153019;47.765363128491614;82.20042046250876;80.9322033898305;65.3631284916201;18.041958041958043;82.69096005606167;80.3083391730904;0.0;5.196629213483135;0.0
Cédric Yambéré;2251;42.94091514882275;0.0799644602398933;0.0;0.0399822301199466;83.89199255121042;0.3198578409595735;0.2398933807196801;3.9582407818747214;6.1172812083518435;0.3998223011994669;0.0399822301199466;0.8396268325188805;0.0770901894055975;0.0;DF;45.25139664804469;14.273995077932733;0.0;5.128205128205129;65.1536312849162;11.702873160476523;12.994350282485875;30.3072625698324;93.21678321678323;47.16187806587246;53.67904695164681;0.0;78.3005617977528;63.143631436314365
Diego Armando Valentin Contento;2112;53.73579545454545;0.6392045454545454;0.0;0.1704545454545454;79.30214115781126;0.7244318181818181;0.46875;4.389204545454545;2.9829545454545454;0.5539772727272727;0.0;0.5539772727272727;0.0445376668892045;0.0;DF;75.48882681564245;62.34618539786711;0.0;28.78411910669975;46.64804469273743;29.292221443587945;32.98022598870057;40.99162011173184;70.13986013986015;31.53468815697267;35.87946741415557;0.0;72.82303370786516;0.0
Cheick Tidiane Diabaté;1351;24.84826054774241;0.5329385640266469;0.0;0.2664692820133234;64.07506702412869;1.3323464100666174;0.5995558845299778;2.531458179126573;1.6654330125832717;1.6654330125832717;0.0;2.398223538119911;0.3345056289859363;0.0;FW;7.332402234636871;57.75225594749795;0.0;38.46153846153846;3.142458100558659;50.45550105115627;40.60734463276836;4.67877094972067;48.74125874125875;86.26489138051856;90.96005606166783;0.0;31.882022471910105;0.0
Clément Chantôme;2147;64.09408476944574;0.5030274802049371;0.0;0.0838379133674895;88.81621975147155;0.6707033069399162;0.4191895668374476;6.2040055891942245;2.2217047042384723;1.0060549604098743;0.0419189566837447;0.5868653935724266;0.0408761409781089;0.0;MF;90.3631284916201;56.19360131255127;0.0;16.790736145574854;76.46648044692736;27.119831814996495;29.02542372881356;83.10055865921787;58.39160839160839;33.63700070077085;33.91730903994394;0.0;52.80898876404494;58.807588075880766
Adam Ounas;1215;34.592592592592595;1.5555555555555554;0.962962962962963;1.4074074074074074;70.66381156316916;4.888888888888889;2.740740740740741;6.962962962962963;0.3703703703703704;4.444444444444445;0.0;3.259259259259259;0.2683514057259259;0.0;FW;24.72067039106145;89.82772764561116;91.54929577464789;76.26137303556659;15.013966480446927;96.77645409950946;97.31638418079096;93.15642458100558;9.790209790209792;96.07568325157673;85.9145059565522;0.0;0.42134831460673183;0.0
André Biyogo Poko;1896;42.6740506329114;0.8069620253164557;0.0;0.2373417721518987;70.85650723025584;2.990506329113924;1.5664556962025316;6.313291139240507;2.6107594936708862;2.231012658227848;0.0;1.0917721518987342;0.0786384641914557;0.0;DF;44.1340782122905;69.15504511894996;0.0;36.39371381306865;15.642458100558658;83.67203924316748;82.909604519774;85.64944134078212;64.54545454545455;56.06166783461808;54.80028030833917;0.0;18.04775280898876;0.0
Oswaldo Augusto Vizcarrondo Araújo;2616;37.018348623853214;0.0344036697247706;0.0;0.0;76.48698884758365;0.1032110091743119;0.0688073394495412;2.5458715596330275;6.261467889908256;0.1376146788990825;0.0;0.4128440366972477;0.0305254592889908;0.0;DF;29.539106145251395;2.543068088597211;0.0;0.0;34.70670391061452;2.8731604765241765;1.9774011299435028;4.818435754189943;93.91608391608392;21.02312543798178;25.227750525578134;0.0;94.66292134831461;0.0
Guillaume Gillet;1708;54.0632318501171;0.4742388758782201;0.0;0.2107728337236534;85.18518518518519;1.211943793911007;0.8430913348946136;5.848946135831382;2.0023419203747075;1.053864168618267;0.0;1.1592505854800936;0.067853455161007;0.0;MF;75.90782122905027;54.79901558654635;0.0;33.58147229114971;68.5754189944134;46.0406447091801;55.86158192090396;76.81564245810056;54.54545454545455;57.8135949544499;49.544498948843724;0.0;51.05337078651685;0.0
Kolbeinn Sigþórsson;1702;29.82373678025852;0.581668625146886;0.0;0.2643948296122209;72.69503546099291;1.5863689776733254;1.0575793184488838;3.0141010575793183;1.9565217391304348;1.5863689776733254;0.0;1.797884841363102;0.2118153325240893;0.0;FW;15.083798882681563;59.557013945857264;0.0;38.29611248966088;20.04189944134078;57.0427470217239;65.60734463276836;10.47486033519553;53.77622377622378;73.02032235459005;80.72880168185003;0.0;34.33988764044943;0.0
Adryan Oliveira Tavares;1459;38.61549006168609;1.7272104180945853;1.4804660726525016;3.269362577107608;70.12779552715655;4.688142563399589;2.3440712816997946;5.551747772446881;0.30843043180260454;2.652501713502399;0.0;1.912268677176148;0.1577831965044551;0.0;FW;33.24022346368715;92.94503691550452;96.67093469910371;96.02977667493796;13.268156424581004;96.14576033637;94.63276836158192;69.55307262569832;7.7622377622377625;74.98248072880168;72.95024526979678;0.0;10.74438202247191;0.0
Renaud Cohade;1050;60.51428571428572;1.457142857142857;0.8571428571428572;2.657142857142857;70.25495750708215;1.457142857142857;0.3428571428571428;6.942857142857142;0.6857142857142857;1.0285714285714285;0.0857142857142857;0.9428571428571428;0.0309583815428571;0.0;MF;86.52234636871508;88.597210828548;89.62868117797696;92.14226633581472;13.61731843575419;53.88927820602663;22.175141242937855;92.94692737430167;22.93706293706294;51.43658023826209;25.5781359495445;0.0;51.896067415730336;13.82113821138212
Kévin Théophile-Catherine;1888;47.71716101694915;0.7150423728813559;0.0;0.0953389830508474;70.72927072927074;1.048728813559322;0.7150423728813559;4.766949152542373;3.2415254237288136;1.1917372881355932;0.0;0.3336864406779661;0.0234660704253178;0.0;DF;58.58938547486033;65.54552912223134;0.0;18.941273779983458;15.293296089385475;40.99509460406447;47.740112994350284;49.86033519553072;72.58741258741259;14.435879467414155;18.9208128941836;0.0;46.69943820224719;0.0
Kévin Monnet-Paquet;2180;32.07798165137615;1.0321100917431194;0.0;0.0412844036697247;71.42857142857143;3.178899082568808;1.5688073394495414;6.688073394495413;0.5779816513761469;3.3853211009174315;0.0;1.81651376146789;0.1529963773307339;0.0;FW;18.994413407821227;78.91714520098442;0.0;5.624483043837882;16.96927374301676;85.77435178696567;83.05084745762711;90.64245810055866;17.902097902097903;73.37070777855641;72.17939733707078;0.0;3.5814606741572987;0.0
Moustapha Bayal Sall;2265;47.96026490066225;0.119205298013245;0.0;0.23841059602649;81.35874067937034;0.3178807947019867;0.1986754966887417;6.119205298013244;6.874172185430464;0.119205298013245;0.0397350993377483;0.5562913907284768;0.0704383209695364;0.0;DF;59.567039106145245;22.47744052502051;0.0;36.64185277088503;55.865921787709496;11.562718990889978;11.158192090395481;81.35474860335195;96.92307692307693;31.744919411352488;50.805886475122634;0.0;95.43539325842697;63.956639566395665
Jérémy Morel;2510;59.70119521912351;0.896414342629482;0.0;0.1792828685258964;80.72072072072072;0.896414342629482;0.3944223107569721;4.410358565737051;3.2270916334661357;0.9681274900398408;0.0;0.3227091633466135;0.0160893075119521;0.0;DF;85.40502793296089;73.74897456931912;0.0;30.272952853598017;53.28212290502793;35.59915907498248;27.542372881355934;41.340782122905026;72.37762237762239;13.73510861948143;11.492641906096706;0.0;54.56460674157303;0.0
Jordan Ferri;2445;68.28220858895705;1.619631901840491;0.0;0.6257668711656442;86.95417789757413;2.0245398773006134;1.177914110429448;6.552147239263804;0.588957055214724;2.4662576687116564;0.0;1.177914110429448;0.0793057532024539;0.0;MF;93.92458100558659;91.22231337161608;0.0;52.93631100082713;72.20670391061452;68.39523475823405;70.62146892655367;88.89664804469272;18.671328671328673;58.23405746320953;55.22074281709881;0.0;14.25561797752809;0.0
Gnaly Maxwell Cornet;1572;31.087786259541986;1.3740458015267174;0.0572519083969465;0.1717557251908396;71.45488029465929;2.519083969465649;0.9732824427480916;3.3206106870229006;0.40076335877862596;2.175572519083969;0.0;1.717557251908397;0.2989098732538168;0.0;FW;17.248603351955307;87.44872846595571;19.07810499359795;29.03225806451613;17.039106145251395;77.57533286615276;62.07627118644068;14.94413407821229;10.83916083916084;70.63770147161878;88.64751226348983;0.0;19.27668539325842;0.0
Clément Grenier;1017;69.5575221238938;1.68141592920354;0.7079646017699115;1.68141592920354;75.95419847328245;2.743362831858408;1.1504424778761062;5.221238938053098;0.7964601769911505;1.415929203539823;0.0;1.238938053097345;0.073204099778761;0.0;MF;94.83240223463686;91.96062346185398;88.348271446863;80.56244830438379;32.61173184357542;80.51857042747021;69.42090395480226;62.70949720670391;27.23776223776224;60.33637000700771;51.99719691660827;0.0;39.396067415730336;0.0
Rachid Ghezzal;1589;57.035871617369416;2.5487728130899936;1.1894273127753303;3.28508495909377;72.19463753723933;4.757709251101322;2.7186910006293266;6.173694147262429;0.3398363750786658;3.455003146633103;0.0;3.115166771554437;0.277120588870988;0.0;FW;80.8659217877095;98.85151763740772;93.9820742637644;96.19520264681556;18.924581005586592;96.49614576033636;97.03389830508475;82.68156424581005;8.671328671328672;95.09460406447091;86.6853538892782;0.0;2.87921348314606;0.0
Alexandre Lacazette;2945;31.996604414261466;1.1612903225806452;0.030560271646859;0.6112054329371817;77.5549188156638;2.7198641765704585;1.3446519524617997;3.1477079796264853;0.09168081494057724;2.169779286926995;0.0;2.903225806451613;0.6086409655415959;0.0;FW;18.854748603351954;83.10090237899918;1.5364916773367479;52.27460711331679;39.45530726256983;80.16818500350385;76.9774011299435;12.150837988826815;1.118881118881119;92.5718290119131;98.87876664330764;0.0;19.592696629213478;0.0
